Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-02-BJL-004,FB-01-02-04 - Prepare Single fibre cable sheath to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-02-BJL-004,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-02-BJL-004,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-02-DPU-046,FC-01-01-01 - Installation and commissioning of a non aerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-02-DPU-046,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-02-DPU-046,FB-04-01-01 - Uni directional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-02-DPU-048,FC-01-01-01 - Installation and commissioning of a non aerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-02-DPU-048,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-02-DPU-048,FB-04-01-01 - Uni directional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-04-BJL-011,FB-01-02-04 - Prepare Single fibre cable sheath to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-04-BJL-011,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-04-BJL-011,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-04-DPU-046,FC-01-01-01 - Installation and commissioning of a non aerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-04-DPU-046,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-04-DPU-046,FB-04-01-01 - Uni directional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-08-BJL-002,FB-01-02-04 - Prepare Single fibre cable sheath to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-08-BJL-002,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-08-BJL-002,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-08-BJL-008,FB-01-02-04 - Prepare Single fibre cable sheath to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-08-BJL-008,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-08-BJL-008,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-08-DPU-048,FC-01-01-01 - Installation and commissioning of a non aerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2KOG-24 L0401 - Construction,2KOG-24-08-DPU-048,FB-04-01-07 - PON Power Meter Test,1
