Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Installation and commissioning of a non-aerial DPU terminal device (FC-01-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,PON Power Meter Test (FB-04-01-07),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Existing copper drop sheath validation (FC-03-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Installation of a new non-aerial openable joint enclosure (FC-02-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure (FC-02-01-04),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit (FC-02-01-03),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Pipe Proving in existing duct (CI-01-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit (FC-02-01-07),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Uni-directional OTDR Testing (FB-04-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Installation and commissioning of an aerial DPU terminal device (FC-01-01-02),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure (FC-02-01-02),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-001,Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure (FC-02-01-05),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Installation and commissioning of a non-aerial DPU terminal device (FC-01-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,PON Power Meter Test (FB-04-01-07),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Existing copper drop sheath validation (FC-03-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Installation of a new non-aerial openable joint enclosure (FC-02-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure (FC-02-01-04),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit (FC-02-01-03),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Pipe Proving in existing duct (CI-01-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit (FC-02-01-07),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Uni-directional OTDR Testing (FB-04-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Installation and commissioning of an aerial DPU terminal device (FC-01-01-02),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure (FC-02-01-02),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-002,Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure (FC-02-01-05),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Installation and commissioning of a non-aerial DPU terminal device (FC-01-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,PON Power Meter Test (FB-04-01-07),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Existing copper drop sheath validation (FC-03-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Installation of a new non-aerial openable joint enclosure (FC-02-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure (FC-02-01-04),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit (FC-02-01-03),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Pipe Proving in existing duct (CI-01-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit (FC-02-01-07),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Uni-directional OTDR Testing (FB-04-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Installation and commissioning of an aerial DPU terminal device (FC-01-01-02),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure (FC-02-01-02),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-003,Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure (FC-02-01-05),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Installation and commissioning of a non-aerial DPU terminal device (FC-01-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,PON Power Meter Test (FB-04-01-07),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Existing copper drop sheath validation (FC-03-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Installation of a new non-aerial openable joint enclosure (FC-02-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure (FC-02-01-04),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Jointing of copper drop sheath to DPU copper lead using a copper interconnect unit (FC-02-01-03),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Pipe Proving in existing duct (CI-01-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Supply and installation of a DPU copper lead extension from DPU copper lead to a non-aerial copper interconnect unit (FC-02-01-07),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Uni-directional OTDR Testing (FB-04-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Installation and commissioning of an aerial DPU terminal device (FC-01-01-02),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Jointing of an aerial copper drop sheath to aerial DPU copper lead in a new or existing openable joint enclosure (FC-02-01-02),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-004,Supply and installation of a DPU copper lead extension from DPU copper lead to a new or existing aerial mounted openable joint enclosure or to an existing aerial mounted terminal box joint enclosure (FC-02-01-05),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-005,Installation and commissioning of a non-aerial DPU terminal device (FC-01-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-005,PON Power Meter Test (FB-04-01-07),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-005,Existing copper drop sheath validation (FC-03-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-005,Installation of a new non-aerial openable joint enclosure (FC-02-01-01),1
Downer - Fusion,Downer - Fusion Rate Card,2DUR-24-FLIPB,2DUR-24-06-DPU-005,Jointing of copper drop sheath to DPU copper lead in a new or existing openable joint enclosure (FC-02-01-04),1
